ID	Protein description	Prediction	OTHER	SP(Sec/SPI)	LIPO(Sec/SPII)	TAT(Tat/SPI)	TATLIPO(Tat/SPII)	PILIN(Sec/SPIII)	CS Position	percent_identity	alignment_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bit_score	target_name	target_accession	query_accession	full_evalue	full_score	full_bias	best1_evalue	best1_score	best1_bias	exp	reg	clu	ov	env	dom	rep	inc	description	virulence_literature	T3E_secreted_evidence	species_source
WP_129215619.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	2.6e-84	283.6	9.8	4.5e-84	282.8	9.8	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215620.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	353	0	0	1	353	1	353	0.0	732.0	DUF772	PF05598.17	-	1.2e-25	90.5	0.1	2.4e-25	89.5	0.1	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215621.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	343	0	0	1	343	1	343	0.0	699.0	DDE_3	PF13358.13	-	4.6e-31	108.2	0.0	6.7e-31	107.7	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215623.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	1.8e-36	126.0	0.0	2.6e-36	125.4	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215624.1	T6SS effector BTH_I2691 family protein [Xanthomonas oryzae]	OTHER	0.999838	0.000145	2.1e-05	1e-06	0.0	8e-06		100.0	944	0	0	1	944	1	944	0.0	1948.0	VasX_N	PF20249.4	-	2.7e-38	132.1	0.0	6.300000000000001e-38	130.9	0.0	1.7	1.0	0.0	0.0	1.0	1.0	1.0	1.0	VasX	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215625.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	5.2e-84	282.6	9.8	8.8e-84	281.8	9.8	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215627.1	IS5-like element ISXoo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	491	0	0	1	491	1	491	0.0	1000.0	DUF772	PF05598.17	-	1.6e-13	51.6	0.0	2.6e-09	38.0	0.0	2.6	1.0	1.0	0.0	2.0	2.0	2.0	2.0	Transposase			xoo
WP_129215629.1	T6SS effector BTH_I2691 family protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	780	0	0	1	780	1	780	0.0	1594.0																			possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215631.1	nucleic acid/nucleotide deaminase domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	86	0	0	1	86	1	86	6.6e-63	179.0	XOO_2897-deam	PF14440.13	-	1.1e-15	58.2	0.0	1.2e-15	58.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Xanthomonas			xoo
WP_129215632.1	RHS repeat-associated core domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	3e-06	0.0	0.0	0.0	0.0		100.0	1428	0	0	1	1428	1	1428	0.0	2918.0	RHS_repeat	PF05593.20	-	5.800000000000001e-74	243.8	84.1	9e-11	42.5	1.4	16.4	16.0	2.0	0.0	17.0	17.0	17.0	13.0	RHS			xoo
WP_129215635.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	351	0	0	1	351	1	351	0.0	709.0	DDE_3	PF13358.13	-	6.1e-33	114.3	0.0	8.8e-33	113.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215641.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	666.0	DDE_Tnp_IS1595	PF12762.14	-	4.0000000000000006e-34	118.3	0.0	5.9e-34	117.8	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215642.1	IS4 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	389	0	0	1	389	1	389	0.0	776.0	DDE_Tnp_1	PF01609.28	-	1.1e-22	81.3	0.0	1.8000000000000001e-22	80.7	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215644.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	1.1e-84	284.9	10.5	1.6999999999999999e-84	284.2	10.5	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215645.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	5.2e-36	124.5	0.0	7.5e-36	123.9	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215646.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	4.9e-84	282.7	10.1	8.2e-84	281.9	10.1	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215648.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	550.0	DDE_Tnp_1	PF01609.28	-	3.5e-31	109.1	0.1	5.5e-31	108.5	0.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215649.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	5.5e-85	285.8	9.8	9.6e-85	285.0	9.8	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215650.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	9.999999999999999e-85	284.9	10.2	1.8e-84	284.1	10.2	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215651.1	IS30-like element IS1112a family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	318	0	0	1	318	1	318	0.0	652.0	HTH_38	PF13936.13	-	8.8e-16	58.0	6.2	2.8e-15	56.3	1.9	2.6	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Helix-turn-helix			xoo
WP_129215652.1	hypothetical protein [Xanthomonas oryzae]	LIPO	0.0	1e-06	1.0	0.0	0.0	0.0	CS pos: 11-12. Pr: 0.9969	100.0	131	0	0	1	131	1	131	1.99e-98	272.0																					xoo
WP_129215653.1	filamentous hemagglutinin [Xanthomonas oryzae]	OTHER	1.0	2e-06	0.0	0.0	0.0	0.0		100.0	186	0	0	1	186	1	186	7.92e-142	387.0																					xoo
WP_129215654.1	hypothetical protein [Xanthomonas oryzae]	LIPO	0.0	1e-06	1.0	0.0	0.0	0.0	CS pos: 19-20. Pr: 0.9964	100.0	137	0	0	1	137	1	137	1.4700000000000002e-103	286.0																					xoo
WP_129215655.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	73	0	0	1	73	1	73	4.45e-52	150.0																					xoo
WP_129215656.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	2.6e-36	125.5	0.0	3.7e-36	125.0	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215657.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	2.8e-36	125.4	0.0	4e-36	124.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215658.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	905.0	DDE_5	PF13546.13	-	1.6e-84	284.3	9.9	2.5e-84	283.6	9.9	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215660.1	IS30 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	307	0	0	1	307	1	307	0.0	627.0	HTH_38	PF13936.13	-	2.4e-12	47.0	3.0	5.2e-11	42.7	0.1	2.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Helix-turn-helix			xoo
WP_129215666.1	IS256-like element IS1113 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	394	0	0	1	394	1	394	0.0	812.0	Transposase_mut	PF00872.25	-	1.1e-109	367.4	0.4	1.4e-109	367.1	0.4	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase,			xoo
WP_129215667.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	458	0	0	1	458	1	458	0.0	927.0	DUF772	PF05598.17	-	4.8e-19	69.3	0.0	9.7e-19	68.3	0.0	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215671.1	T6SS effector BTH_I2691 family protein [Xanthomonas oryzae]	OTHER	0.999843	0.000145	2.1e-05	1e-06	0.0	8e-06		100.0	944	0	0	1	944	1	944	0.0	1954.0	VasX_N	PF20249.4	-	7e-39	134.0	0.0	1.5000000000000002e-38	132.9	0.0	1.6	1.0	0.0	0.0	1.0	1.0	1.0	1.0	VasX	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215673.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	352	0	0	1	352	1	352	0.0	710.0	DDE_3	PF13358.13	-	8.500000000000001e-33	113.8	0.0	1.2e-32	113.3	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215674.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	458	0	0	1	458	1	458	0.0	931.0	DUF772	PF05598.17	-	2.8e-19	70.0	0.0	5.3e-19	69.1	0.0	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_153296782.1	hypothetical protein [Xanthomonas oryzae]	OTHER	0.999999	1e-06	2e-06	0.0	0.0	0.0		100.0	45	0	0	1	45	1	45	6.37e-29	90.5																					xoo
WP_154215195.1	nucleic acid/nucleotide deaminase domain-containing protein [Xanthomonas oryzae]	OTHER	0.999608	0.000392	2.2e-05	1e-06	1e-06	3e-06		100.0	208	0	0	1	208	1	208	2.59e-159	432.0	XOO_2897-deam	PF14440.13	-	1.2e-22	80.5	0.0	1.8000000000000001e-22	79.9	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Xanthomonas			xoo
WP_154215197.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	282	0	0	1	282	1	282	0.0	589.0																					xoo
WP_158645226.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	65	0	0	1	65	1	65	1.27e-46	136.0																					xoo
WP_162866900.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	58	0	0	1	58	1	58	2.85e-38	115.0																					xoo
WP_181679655.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	65	0	0	1	65	1	65	1.8299999999999998e-46	136.0																					xoo
WP_206737953.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	940	0	0	1	940	1	940	0.0	1865.0	Phage_GPD	PF05954.18	-	2.0000000000000002e-66	224.8	2.4	4.1e-66	223.8	2.4	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Phage	possible_virulence		xoo
WP_207209305.1	DUF6708 domain-containing protein [Xanthomonas oryzae]	OTHER	0.999916	7.4e-05	1e-06	0.0	0.0	4e-06		100.0	341	0	0	1	341	1	341	0.0	701.0	DUF6708	PF20455.4	-	1.5e-19	71.2	3.6	1.5e-18	67.9	3.6	2.1	1.0	1.0	0.0	1.0	1.0	1.0	1.0	Family			xoo
WP_224229837.1	PAAR domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	59	0	0	1	59	1	59	7.609999999999999e-40	119.0	PAAR_motif	PF05488.19	-	3.6e-11	43.6	0.7	4.2e-11	43.4	0.7	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	PAAR			xoo
WP_228329689.1	PAAR domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	2e-06	0.0	0.0	0.0	0.0		100.0	59	0	0	1	59	1	59	1.01e-39	119.0	PAAR_motif	PF05488.19	-	9.2e-10	39.1	0.6	1.1e-09	38.9	0.6	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	PAAR			xoo
WP_229001923.1	DUF4276 family protein [Xanthomonas oryzae]	OTHER	0.999996	2.1e-05	1e-06	0.0	0.0	0.0		100.0	169	0	0	1	169	1	169	2.1199999999999998e-126	346.0	DUF4276	PF14103.12	-	4.8e-09	37.3	0.0	1.1e-08	36.1	0.0	1.6	1.0	1.0	0.0	1.0	1.0	1.0	1.0	Domain			xoo
WP_229002594.1	RHS repeat domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	1156	0	0	1	1156	1	1156	0.0	2342.0	RHS_repeat	PF05593.20	-	1e-59	198.5	113.5	7e-07	30.1	1.5	19.8	13.0	3.0	9.0	22.0	22.0	22.0	19.0	RHS			xoo
WP_229002596.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	4e-06	0.0	0.0	0.0	0.0		100.0	143	0	0	1	143	1	143	9.93e-105	289.0																					xoo
WP_229002661.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	118	0	0	1	118	1	118	1.48e-87	244.0																					xoo
WP_229002664.1	cytochrome-c peroxidase [Xanthomonas oryzae]	SP	0.000337	0.999025	0.000157	0.000158	0.000142	0.000144	CS pos: 15-16. Pr: 0.9429	100.0	338	0	0	1	338	1	338	0.0	701.0	CCP_MauG	PF03150.20	-	3.3e-44	151.7	1.3	5.8e-39	134.7	0.0	2.6	2.0	1.0	0.0	2.0	2.0	2.0	2.0	Di-haem			xoo
WP_229002670.1	MULTISPECIES: PAAR domain-containing protein [Xanthomonas]	OTHER	0.999537	0.000464	1.9e-05	1e-06	0.0	1e-06		100.0	93	0	0	1	93	1	93	8.77e-67	189.0	PAAR_motif	PF05488.19	-	3.5e-06	27.6	1.1	3.7e-06	27.6	0.1	1.6	2.0	0.0	0.0	2.0	2.0	2.0	1.0	PAAR			xoo
WP_229002792.1	type VI secretion system tip protein VgrG [Xanthomonas oryzae]	OTHER	0.997757	0.002231	4e-05	4e-06	2e-06	5e-06		100.0	461	0	0	1	461	1	461	0.0	905.0	DUF2345	PF10106.15	-	2.6e-49	167.5	5.7	2.6e-49	167.5	5.7	2.0	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Uncharacterized	possible_virulence		xoo
WP_230455220.1	hypothetical protein [Xanthomonas oryzae]	OTHER	0.99981	4.3e-05	0.000145	0.0	0.0	4e-06		100.0	48	0	0	1	48	1	48	1.06e-31	97.8																					xoo
WP_230455427.1	hypothetical protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	96	0	0	1	96	1	96	4.8299999999999995e-68	193.0																					xoo
WP_230455573.1	transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	118	0	0	1	118	1	118	4.89e-88	245.0	DUF4096	PF13340.12	-	1.2e-20	74.2	1.8	1.6e-20	73.7	1.3	1.4	1.0	1.0	0.0	1.0	1.0	1.0	1.0	Putative			xoo
WP_235428178.1	DUF4276 family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	182	0	0	1	182	1	182	2.78e-134	367.0	DUF4276	PF14103.12	-	1e-10	42.8	0.0	1.1e-10	42.6	0.0	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Domain			xoo
WP_242505180.1	RHS repeat-associated core domain-containing protein [Xanthomonas oryzae]	SP	0.012564	0.70818	0.030636	0.240957	0.007229	0.000415	CS pos: 32-33. Pr: 0.6780	100.0	1760	0	0	1	1760	1	1760	0.0	3564.0	RHS_repeat	PF05593.20	-	3.4e-55	184.0	117.1	1.1e-06	29.4	1.5	20.0	13.0	3.0	9.0	22.0	22.0	22.0	17.0	RHS			xoo
WP_242505189.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	991	0	0	1	991	1	991	0.0	1974.0	Phage_GPD	PF05954.18	-	1.3e-66	225.4	2.5	2.5e-66	224.5	2.5	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Phage	possible_virulence		xoo
WP_242505191.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	0.999712	0.000317	6e-06	1e-06	0.0	1e-06		100.0	737	0	0	1	737	1	737	0.0	1486.0	DUF2345	PF10106.15	-	3.3999999999999997e-47	160.7	4.3	3.3999999999999997e-47	160.7	4.3	2.9	3.0	0.0	0.0	3.0	3.0	3.0	1.0	Uncharacterized	possible_virulence		xoo
WP_242505195.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	499	0	0	1	499	1	499	0.0	1017.0	Phage_GPD	PF05954.18	-	1e-67	229.0	4.2	1.4e-67	228.6	4.2	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Phage	possible_virulence		xoo
WP_242505196.1	DUF2345 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	412	0	0	1	412	1	412	0.0	820.0	DUF2345	PF10106.15	-	6.7e-40	137.0	11.5	6.7e-40	137.0	11.5	2.1	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Uncharacterized			xoo
WP_242505199.1	phospholipase effector Tle1 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	322	0	0	1	322	1	322	0.0	664.0	T6SS_Tle1-like_cat	PF09994.15	-	3.2e-15	56.8	0.0	9.1e-07	29.1	0.0	3.2	3.0	0.0	0.0	3.0	3.0	3.0	3.0	T6SS,	possible_virulence	T3E_or_secreted_candidate	xoo
WP_242505200.1	DUF3304 domain-containing protein [Xanthomonas oryzae]	LIPO	0.000993	0.027284	0.971575	0.000135	3.4e-05	1e-05	CS pos: 33-34. Pr: 0.9938	100.0	196	0	0	1	196	1	196	6.86e-148	403.0	DUF3304	PF11745.14	-	1.7e-21	77.0	0.0	2.4e-21	76.6	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Protein			xoo
WP_242505202.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	2.9e-05	1e-06	0.0	0.0	0.0		100.0	587	0	0	1	587	1	587	0.0	1150.0	DUF2345	PF10106.15	-	1.9e-29	103.1	6.0	1.9e-29	103.1	6.0	2.9	3.0	0.0	0.0	3.0	3.0	3.0	1.0	Uncharacterized	possible_virulence		xoo
WP_242505203.1	DUF4123 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	281	0	0	1	281	1	281	0.0	563.0																					xoo
WP_242505206.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	459	0	0	1	459	1	459	0.0	944.0	DDE_5	PF13546.13	-	8.299999999999999e-85	285.2	10.0	1.4e-84	284.4	10.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_242505211.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	2e-06	0.0	0.0	0.0	0.0		99.761	419	1	0	1	419	21	439	0.0	863.0	DDE_5	PF13546.13	-	3.8999999999999998e-84	283.0	9.7	6.1e-84	282.4	9.7	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_242505214.1	transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	293	0	0	1	293	1	293	0.0	600.0	DUF772	PF05598.17	-	4.7e-13	50.1	0.0	8.5e-13	49.2	0.0	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_258535338.1	hypothetical protein [Xanthomonas oryzae]	OTHER	0.99988	5e-06	9.9e-05	2e-06	0.0	1.7e-05		100.0	40	0	0	1	40	1	40	1.15e-26	84.7																					xoo
WP_277984846.1	hypothetical protein [Xanthomonas oryzae]	SP	0.445553	0.553153	0.000593	0.000254	0.000218	0.000232	CS pos: 21-22. Pr: 0.4374	100.0	135	0	0	1	135	1	135	4.54e-98	272.0																					xoo
WP_282208841.1	DUF6708 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	279	0	0	1	279	1	279	0.0	575.0	DUF6708	PF20455.4	-	1e-20	75.0	1.5	1.4e-19	71.3	1.5	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	Family			xoo
WP_340638649.1	DUF6714 family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	162	0	0	1	162	1	162	1.45e-117	323.0	DUF6714	PF20461.4	-	2.4e-06	28.2	0.8	2.9e-06	28.0	0.1	1.5	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Family			xoo
WP_370528275.1	putative type VI secretion system effector [Xanthomonas oryzae]	OTHER	0.999948	8.7e-05	0.0	0.0	0.0	0.0		100.0	244	0	0	1	244	1	244	0.0	499.0																			possible_virulence	T3E_or_secreted_candidate	xoo
WP_370528307.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	249	0	0	1	249	1	249	0.0	514.0	DDE_Tnp_1	PF01609.28	-	7.000000000000001e-31	108.1	0.1	9.2e-31	107.7	0.1	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_372469676.1	DUF6714 family protein [Xanthomonas oryzae]	OTHER	1.0	3e-06	0.0	0.0	0.0	0.0		100.0	195	0	0	1	195	1	195	1.1800000000000001e-143	392.0	DUF6714	PF20461.4	-	2.2e-06	28.3	0.1	4.1e-06	27.5	0.1	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Family			xoo
WP_372469755.1	putative type VI secretion system effector [Xanthomonas oryzae]	OTHER	0.999708	0.000287	4e-06	1e-06	0.0	1e-06		100.0	247	0	0	1	247	1	247	0.0	504.0																			possible_virulence	T3E_or_secreted_candidate	xoo
WP_425512733.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	343	0	0	1	343	1	343	0.0	693.0	DDE_3	PF13358.13	-	1.5000000000000001e-30	106.5	0.0	2.2000000000000002e-30	106.0	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
